Country,Year,LE
New Caledonia,1973,62.7
New Caledonia,1974,63.2
New Caledonia,1975,63.4
New Caledonia,1976,63.9
New Caledonia,1977,64.3
New Caledonia,1978,64.9
New Caledonia,1979,65.5
New Caledonia,1980,65.9
New Caledonia,1981,66.4
New Caledonia,1982,66.9
New Caledonia,1983,67.4
New Caledonia,1984,68.1
New Caledonia,1985,68.6
New Caledonia,1986,68.7
New Caledonia,1987,68.9
New Caledonia,1988,69.0
New Caledonia,1989,69.0
New Caledonia,1990,69.5
New Caledonia,1991,69.4
New Caledonia,1992,69.6
New Caledonia,1993,70.3
New Caledonia,1994,70.2
New Caledonia,1995,70.7
New Caledonia,1996,70.9
New Caledonia,1997,71.2
New Caledonia,1998,73.1
New Caledonia,1999,73.6
New Caledonia,2000,74.6
New Caledonia,2001,75.2
New Caledonia,2002,75.6
New Caledonia,2003,76.1
New Caledonia,2004,76.5
New Caledonia,2005,76.7
New Caledonia,2006,77.0
New Caledonia,2007,77.3
New Caledonia,2008,77.6
New Caledonia,2009,77.9
New Caledonia,2010,78.2
New Caledonia,2011,78.7
New Caledonia,2012,79.2
New Caledonia,2013,79.6
New Caledonia,2014,79.2
New Caledonia,2015,78.6
New Caledonia,2016,79.0
New Caledonia,2017,79.5
New Caledonia,2018,79.9
New Caledonia,2019,80.4
New Caledonia,2020,80.8
New Caledonia,2021,79.0
Niue,1950,54.6
Niue,1951,55.1
Niue,1952,55.6
Niue,1953,56.1
Niue,1954,56.7
Niue,1955,57.3
Niue,1956,57.8
Niue,1957,58.3
Niue,1958,58.9
Niue,1959,59.3
Niue,1960,59.8
Niue,1961,60.3
Niue,1962,60.8
Niue,1963,61.2
Niue,1964,61.6
Niue,1965,62.0
Niue,1966,62.4
Niue,1967,62.8
Niue,1968,63.2
Niue,1969,63.6
Niue,1970,64.0
Niue,1971,64.4
Niue,1972,64.8
Niue,1973,65.2
Niue,1974,65.6
Niue,1975,66.0
Niue,1976,66.4
Niue,1977,66.9
Niue,1978,67.4
Niue,1979,67.8
Niue,1980,68.1
Niue,1981,68.5
Niue,1982,68.8
Niue,1983,69.0
Niue,1984,69.3
Niue,1985,69.3
Niue,1986,69.1
Niue,1987,68.9
Niue,1988,68.7
Niue,1989,68.3
Niue,1990,67.9
Niue,1991,67.6
Niue,1992,67.1
Niue,1993,66.7
Niue,1994,66.4
Niue,1995,66.5
Niue,1996,66.6
Niue,1997,66.8
Niue,1998,67.1
Niue,1999,66.2
Niue,2000,67.4
Niue,2001,67.4
Niue,2002,67.5
Niue,2003,67.5
Niue,2004,66.0
Niue,2005,67.3
Niue,2006,67.2
Niue,2007,67.4
Niue,2008,67.6
Niue,2009,67.9
Niue,2010,68.4
Niue,2011,68.9
Niue,2012,69.3
Niue,2013,69.6
Niue,2014,69.9
Niue,2015,70.1
Niue,2016,70.3
Niue,2017,70.5
Niue,2018,70.6
Niue,2019,70.7
Niue,2020,70.8
Niue,2021,70.8
North Korea,1950,13.8
North Korea,1951,17.7
North Korea,1952,32.7
North Korea,1953,39.5
North Korea,1954,49.1
North Korea,1955,50.3
North Korea,1956,51.4
North Korea,1957,52.3
North Korea,1958,53.0
North Korea,1959,53.5
North Korea,1960,54.0
North Korea,1961,54.5
North Korea,1962,55.0
North Korea,1963,55.6
North Korea,1964,56.2
North Korea,1965,56.8
North Korea,1966,57.6
North Korea,1967,58.4
North Korea,1968,59.2
North Korea,1969,59.9
North Korea,1970,60.6
North Korea,1971,61.2
North Korea,1972,61.8
North Korea,1973,62.4
North Korea,1974,63.0
North Korea,1975,63.5
North Korea,1976,64.1
North Korea,1977,64.7
North Korea,1978,65.2
North Korea,1979,65.7
North Korea,1980,66.2
North Korea,1981,66.7
North Korea,1982,67.2
North Korea,1983,67.7
North Korea,1984,68.2
North Korea,1985,68.7
North Korea,1986,69.1
North Korea,1987,69.4
North Korea,1988,69.8
North Korea,1989,70.0
North Korea,1990,70.2
North Korea,1991,70.3
North Korea,1992,70.8
North Korea,1993,71.9
North Korea,1994,70.7
North Korea,1995,60.9
North Korea,1996,61.0
North Korea,1997,61.0
North Korea,1998,60.9
North Korea,1999,60.8
North Korea,2000,60.8
North Korea,2001,60.7
North Korea,2002,60.8
North Korea,2003,69.5
North Korea,2004,69.4
North Korea,2005,69.3
North Korea,2006,69.1
North Korea,2007,68.9
North Korea,2008,69.0
North Korea,2009,69.7
North Korea,2010,70.4
North Korea,2011,71.0
North Korea,2012,71.6
North Korea,2013,72.3
North Korea,2014,72.9
North Korea,2015,72.8
North Korea,2016,72.8
North Korea,2017,73.0
North Korea,2018,73.0
North Korea,2019,73.2
North Korea,2020,73.3
North Korea,2021,73.3
North Macedonia,1950,50.2
North Macedonia,1951,46.5
North Macedonia,1952,50.1
North Macedonia,1953,49.5
North Macedonia,1954,51.9
North Macedonia,1955,50.5
North Macedonia,1956,52.6
North Macedonia,1957,53.0
North Macedonia,1958,56.3
North Macedonia,1959,56.0
North Macedonia,1960,56.2
North Macedonia,1961,57.8
North Macedonia,1962,57.5
North Macedonia,1963,56.7
North Macedonia,1964,59.0
North Macedonia,1965,60.0
North Macedonia,1966,62.0
North Macedonia,1967,62.1
North Macedonia,1968,62.9
North Macedonia,1969,63.0
North Macedonia,1970,63.7
North Macedonia,1971,64.6
North Macedonia,1972,65.6
North Macedonia,1973,66.0
North Macedonia,1974,66.6
North Macedonia,1975,67.0
North Macedonia,1976,67.8
North Macedonia,1977,68.5
North Macedonia,1978,69.4
North Macedonia,1979,69.7
North Macedonia,1980,69.3
North Macedonia,1981,69.8
North Macedonia,1982,70.0
North Macedonia,1983,69.5
North Macedonia,1984,70.0
North Macedonia,1985,70.1
North Macedonia,1986,70.4
North Macedonia,1987,70.4
North Macedonia,1988,70.8
North Macedonia,1989,71.1
North Macedonia,1990,71.2
North Macedonia,1991,71.8
North Macedonia,1992,71.2
North Macedonia,1993,71.9
North Macedonia,1994,71.5
North Macedonia,1995,71.7
North Macedonia,1996,72.2
North Macedonia,1997,72.3
North Macedonia,1998,72.4
North Macedonia,1999,72.8
North Macedonia,2000,72.9
North Macedonia,2001,73.2
North Macedonia,2002,73.1
North Macedonia,2003,73.4
North Macedonia,2004,73.8
North Macedonia,2005,73.7
North Macedonia,2006,74.0
North Macedonia,2007,73.9
North Macedonia,2008,74.5
North Macedonia,2009,74.7
North Macedonia,2010,75.1
North Macedonia,2011,75.2
North Macedonia,2012,75.1
North Macedonia,2013,75.9
North Macedonia,2014,75.9
North Macedonia,2015,76.0
North Macedonia,2016,76.0
North Macedonia,2017,76.5
North Macedonia,2018,77.3
North Macedonia,2019,77.3
North Macedonia,2020,75.2
North Macedonia,2021,73.8
Palestine,1950,45.8
Palestine,1951,45.9
Palestine,1952,46.1
Palestine,1953,46.3
Palestine,1954,46.6
Palestine,1955,46.9
Palestine,1956,47.3
Palestine,1957,47.7
Palestine,1958,48.1
Palestine,1959,48.5
Palestine,1960,49.0
Palestine,1961,49.6
Palestine,1962,50.1
Palestine,1963,50.7
Palestine,1964,51.4
Palestine,1965,52.0
Palestine,1966,52.7
Palestine,1967,51.0
Palestine,1968,54.0
Palestine,1969,54.7
Palestine,1970,55.3
Palestine,1971,56.0
Palestine,1972,56.6
Palestine,1973,34.7
Palestine,1974,58.0
Palestine,1975,58.6
Palestine,1976,59.3
Palestine,1977,60.0
Palestine,1978,60.7
Palestine,1979,61.4
Palestine,1980,62.1
Palestine,1981,62.8
Palestine,1982,63.5
Palestine,1983,64.2
Palestine,1984,64.8
Palestine,1985,65.4
Palestine,1986,65.9
Palestine,1987,66.4
Palestine,1988,66.8
Palestine,1989,67.3
Palestine,1990,67.9
Palestine,1991,68.3
Palestine,1992,68.6
Palestine,1993,68.9
Palestine,1994,69.4
Palestine,1995,69.7
Palestine,1996,70.1
Palestine,1997,70.4
Palestine,1998,70.6
Palestine,1999,70.9
Palestine,2000,70.4
Palestine,2001,69.9
Palestine,2002,71.0
Palestine,2003,71.1
Palestine,2004,71.2
Palestine,2005,72.1
Palestine,2006,71.9
Palestine,2007,72.2
Palestine,2008,72.4
Palestine,2009,72.6
Palestine,2010,73.0
Palestine,2011,73.2
Palestine,2012,73.5
Palestine,2013,74.0
Palestine,2014,72.6
Palestine,2015,74.4
Palestine,2016,74.6
Palestine,2017,74.8
Palestine,2018,74.8
Palestine,2019,75.2
Palestine,2020,74.4
Palestine,2021,73.5
Panama,1950,55.0
Panama,1951,56.1
Panama,1952,56.6
Panama,1953,56.7
Panama,1954,56.8
Panama,1955,57.0
Panama,1956,57.5
Panama,1957,58.2
Panama,1958,59.0
Panama,1959,59.9
Panama,1960,60.7
Panama,1961,61.5
Panama,1962,62.2
Panama,1963,62.7
Panama,1964,63.2
Panama,1965,63.6
Panama,1966,63.8
Panama,1967,64.1
Panama,1968,64.3
Panama,1969,64.7
Panama,1970,65.1
Panama,1971,65.8
Panama,1972,66.5
Panama,1973,67.1
Panama,1974,67.7
Panama,1975,68.1
Panama,1976,68.4
Panama,1977,68.6
Panama,1978,68.8
Panama,1979,69.0
Panama,1980,69.3
Panama,1981,69.6
Panama,1982,69.9
Panama,1983,70.3
Panama,1984,70.5
Panama,1985,70.7
Panama,1986,70.8
Panama,1987,70.9
Panama,1988,70.9
Panama,1989,69.9
Panama,1990,71.1
Panama,1991,71.2
Panama,1992,71.5
Panama,1993,71.8
Panama,1994,72.1
Panama,1995,72.4
Panama,1996,72.7
Panama,1997,73.0
Panama,1998,73.3
Panama,1999,73.6
Panama,2000,74.0
Panama,2001,74.4
Panama,2002,74.8
Panama,2003,75.2
Panama,2004,75.5
Panama,2005,75.8
Panama,2006,76.0
Panama,2007,76.2
Panama,2008,76.2
Panama,2009,76.3
Panama,2010,76.4
Panama,2011,76.6
Panama,2012,76.8
Panama,2013,77.0
Panama,2014,77.2
Panama,2015,77.5
Panama,2016,77.7
Panama,2017,77.8
Panama,2018,77.9
Panama,2019,77.8
Panama,2020,76.7
Panama,2021,76.2
Paraguay,1950,58.5
Paraguay,1951,58.5
Paraguay,1952,58.6
Paraguay,1953,58.6
Paraguay,1954,58.8
Paraguay,1955,59.0
Paraguay,1956,59.2
Paraguay,1957,59.5
Paraguay,1958,59.8
Paraguay,1959,60.1
Paraguay,1960,60.4
Paraguay,1961,60.8
Paraguay,1962,61.1
Paraguay,1963,61.3
Paraguay,1964,61.6
Paraguay,1965,61.8
Paraguay,1966,62.0
Paraguay,1967,62.2
Paraguay,1968,62.3
Paraguay,1969,62.5
Paraguay,1970,62.7
Paraguay,1971,62.8
Paraguay,1972,62.9
Paraguay,1973,63.1
Paraguay,1974,63.2
Paraguay,1975,63.4
Paraguay,1976,63.7
Paraguay,1977,63.9
Paraguay,1978,64.1
Paraguay,1979,64.4
Paraguay,1980,64.7
Paraguay,1981,65.0
Paraguay,1982,65.4
Paraguay,1983,65.6
Paraguay,1984,66.0
Paraguay,1985,66.3
Paraguay,1986,66.7
Paraguay,1987,67.0
Paraguay,1988,67.3
Paraguay,1989,67.5
Paraguay,1990,67.9
Paraguay,1991,68.2
Paraguay,1992,68.4
Paraguay,1993,68.6
Paraguay,1994,68.8
Paraguay,1995,69.0
Paraguay,1996,69.2
Paraguay,1997,69.3
Paraguay,1998,69.5
Paraguay,1999,69.6
Paraguay,2000,69.8
Paraguay,2001,69.9
Paraguay,2002,70.0
Paraguay,2003,70.3
Paraguay,2004,70.5
Paraguay,2005,70.5
Paraguay,2006,70.8
Paraguay,2007,71.1
Paraguay,2008,71.4
Paraguay,2009,71.6
Paraguay,2010,71.9
Paraguay,2011,72.1
Paraguay,2012,72.5
Paraguay,2013,72.8
Paraguay,2014,72.9
Paraguay,2015,73.2
Paraguay,2016,73.5
Paraguay,2017,73.6
Paraguay,2018,73.6
Paraguay,2019,73.6
Paraguay,2020,73.2
Paraguay,2021,70.3
Peru,1950,46.2
Peru,1951,46.4
Peru,1952,46.7
Peru,1953,47.0
Peru,1954,47.4
Peru,1955,47.8
Peru,1956,48.3
Peru,1957,48.8
Peru,1958,49.3
Peru,1959,49.9
Peru,1960,50.5
Peru,1961,51.1
Peru,1962,51.3
Peru,1963,52.2
Peru,1964,52.7
Peru,1965,53.2
Peru,1966,53.7
Peru,1967,54.2
Peru,1968,54.7
Peru,1969,55.3
Peru,1970,47.2
Peru,1971,56.2
Peru,1972,56.7
Peru,1973,57.1
Peru,1974,57.5
Peru,1975,57.9
Peru,1976,58.3
Peru,1977,58.6
Peru,1978,59.0
Peru,1979,59.3
Peru,1980,59.6
Peru,1981,59.8
Peru,1982,60.0
Peru,1983,60.2
Peru,1984,60.5
Peru,1985,61.3
Peru,1986,62.0
Peru,1987,62.8
Peru,1988,63.6
Peru,1989,64.4
Peru,1990,65.1
Peru,1991,65.4
Peru,1992,66.1
Peru,1993,66.7
Peru,1994,67.2
Peru,1995,67.6
Peru,1996,68.1
Peru,1997,68.6
Peru,1998,69.1
Peru,1999,69.7
Peru,2000,70.4
Peru,2001,71.0
Peru,2002,71.7
Peru,2003,72.2
Peru,2004,72.7
Peru,2005,73.0
Peru,2006,73.2
Peru,2007,73.2
Peru,2008,73.4
Peru,2009,73.5
Peru,2010,73.7
Peru,2011,74.1
Peru,2012,74.5
Peru,2013,75.0
Peru,2014,75.3
Peru,2015,75.6
Peru,2016,75.8
Peru,2017,75.9
Peru,2018,76.0
Peru,2019,76.2
Peru,2020,73.7
Peru,2021,72.4
Philippines,1950,53.4
Philippines,1951,53.6
Philippines,1952,54.3
Philippines,1953,55.0
Philippines,1954,55.7
Philippines,1955,56.4
Philippines,1956,57.1
Philippines,1957,57.7
Philippines,1958,58.3
Philippines,1959,58.8
Philippines,1960,59.2
Philippines,1961,59.6
Philippines,1962,60.0
Philippines,1963,60.4
Philippines,1964,60.5
Philippines,1965,60.9
Philippines,1966,61.2
Philippines,1967,61.4
Philippines,1968,61.7
Philippines,1969,61.8
Philippines,1970,61.7
Philippines,1971,62.0
Philippines,1972,61.8
Philippines,1973,61.6
Philippines,1974,61.7
Philippines,1975,61.7
Philippines,1976,61.6
Philippines,1977,62.1
Philippines,1978,62.2
Philippines,1979,62.3
Philippines,1980,62.5
Philippines,1981,62.6
Philippines,1982,62.8
Philippines,1983,63.0
Philippines,1984,63.1
Philippines,1985,63.5
Philippines,1986,63.7
Philippines,1987,64.3
Philippines,1988,64.9
Philippines,1989,65.5
Philippines,1990,65.9
Philippines,1991,66.3
Philippines,1992,67.1
Philippines,1993,67.5
Philippines,1994,67.9
Philippines,1995,68.2
Philippines,1996,68.6
Philippines,1997,68.9
Philippines,1998,69.1
Philippines,1999,69.3
Philippines,2000,69.4
Philippines,2001,69.6
Philippines,2002,69.8
Philippines,2003,69.9
Philippines,2004,70.0
Philippines,2005,70.2
Philippines,2006,70.3
Philippines,2007,70.5
Philippines,2008,70.6
Philippines,2009,70.6
Philippines,2010,70.8
Philippines,2011,70.8
Philippines,2012,70.9
Philippines,2013,70.8
Philippines,2014,71.2
Philippines,2015,71.3
Philippines,2016,71.4
Philippines,2017,71.5
Philippines,2018,71.7
Philippines,2019,71.9
Philippines,2020,72.1
Philippines,2021,69.3
Qatar,1950,52.7
Qatar,1951,53.0
Qatar,1952,53.7
Qatar,1953,54.3
Qatar,1954,54.9
Qatar,1955,55.6
Qatar,1956,56.3
Qatar,1957,56.9
Qatar,1958,57.5
Qatar,1959,58.2
Qatar,1960,58.9
Qatar,1961,59.6
Qatar,1962,60.4
Qatar,1963,61.2
Qatar,1964,62.1
Qatar,1965,62.8
Qatar,1966,63.6
Qatar,1967,64.5
Qatar,1968,65.2
Qatar,1969,65.9
Qatar,1970,66.5
Qatar,1971,67.1
Qatar,1972,67.6
Qatar,1973,68.0
Qatar,1974,68.6
Qatar,1975,69.0
Qatar,1976,69.4
Qatar,1977,69.8
Qatar,1978,70.2
Qatar,1979,70.6
Qatar,1980,70.8
Qatar,1981,71.3
Qatar,1982,71.5
Qatar,1983,71.7
Qatar,1984,72.2
Qatar,1985,72.4
Qatar,1986,72.6
Qatar,1987,73.0
Qatar,1988,73.2
Qatar,1989,73.6
Qatar,1990,74.0
Qatar,1991,74.0
Qatar,1992,74.1
Qatar,1993,74.2
Qatar,1994,74.3
Qatar,1995,74.2
Qatar,1996,74.7
Qatar,1997,74.8
Qatar,1998,74.8
Qatar,1999,74.8
Qatar,2000,74.8
Qatar,2001,75.3
Qatar,2002,75.4
Qatar,2003,75.6
Qatar,2004,76.0
Qatar,2005,76.1
Qatar,2006,76.6
Qatar,2007,77.0
Qatar,2008,77.4
Qatar,2009,77.9
Qatar,2010,78.4
Qatar,2011,78.9
Qatar,2012,79.2
Qatar,2013,79.5
Qatar,2014,79.8
Qatar,2015,80.1
Qatar,2016,80.4
Qatar,2017,80.7
Qatar,2018,80.9
Qatar,2019,81.0
Qatar,2020,79.1
Qatar,2021,79.3
Reunion,1950,46.8
Reunion,1951,48.2
Reunion,1952,49.6
Reunion,1953,51.2
Reunion,1954,52.5
Reunion,1955,54.1
Reunion,1956,53.9
Reunion,1957,53.5
Reunion,1958,52.8
Reunion,1959,53.9
Reunion,1960,55.5
Reunion,1961,56.7
Reunion,1962,56.8
Reunion,1963,57.6
Reunion,1964,58.6
Reunion,1965,59.0
Reunion,1966,60.1
Reunion,1967,60.5
Reunion,1968,61.5
Reunion,1969,61.9
Reunion,1970,62.5
Reunion,1971,63.2
Reunion,1972,64.0
Reunion,1973,64.5
Reunion,1974,65.1
Reunion,1975,65.6
Reunion,1976,66.0
Reunion,1977,66.5
Reunion,1978,67.0
Reunion,1979,67.5
Reunion,1980,67.7
Reunion,1981,68.6
Reunion,1982,69.3
Reunion,1983,70.0
Reunion,1984,70.6
Reunion,1985,71.9
Reunion,1986,71.9
Reunion,1987,72.1
Reunion,1988,72.4
Reunion,1989,72.7
Reunion,1990,73.0
Reunion,1991,73.2
Reunion,1992,73.5
Reunion,1993,73.7
Reunion,1994,74.1
Reunion,1995,74.4
Reunion,1996,74.6
Reunion,1997,74.9
Reunion,1998,75.1
Reunion,1999,75.5
Reunion,2000,75.8
Reunion,2001,76.1
Reunion,2002,76.4
Reunion,2003,76.9
Reunion,2004,77.1
Reunion,2005,77.3
Reunion,2006,77.6
Reunion,2007,78.3
Reunion,2008,78.9
Reunion,2009,79.2
Reunion,2010,79.9
Reunion,2011,80.3
Reunion,2012,80.7
Reunion,2013,80.9
Reunion,2014,81.0
Reunion,2015,81.2
Reunion,2016,81.5
Reunion,2017,81.7
Reunion,2018,81.8
Reunion,2019,82.1
Reunion,2020,82.1
Reunion,2021,81.6
Russia,1950,57.2
Russia,1951,57.2
Russia,1952,59.2
Russia,1953,60.3
Russia,1954,61.5
Russia,1955,63.3
Russia,1956,67.0
Russia,1957,66.4
Russia,1958,68.0
Russia,1959,67.4
Russia,1960,68.3
Russia,1961,68.4
Russia,1962,68.1
Russia,1963,68.5
Russia,1964,69.1
Russia,1965,68.6
Russia,1966,68.6
Russia,1967,68.3
Russia,1968,68.2
Russia,1969,67.6
Russia,1970,67.7
Russia,1971,67.8
Russia,1972,67.7
Russia,1973,67.7
Russia,1974,67.7
Russia,1975,67.2
Russia,1976,66.9
Russia,1977,66.9
Russia,1978,66.8
Russia,1979,66.4
Russia,1980,66.3
Russia,1981,66.6
Russia,1982,67.0
Russia,1983,66.9
Russia,1984,66.5
Russia,1985,67.0
Russia,1986,69.0
Russia,1987,69.0
Russia,1988,68.9
Russia,1989,69.0
Russia,1990,68.5
Russia,1991,68.4
Russia,1992,67.6
Russia,1993,65.0
Russia,1994,63.9
Russia,1995,64.1
Russia,1996,65.4
Russia,1997,66.4
Russia,1998,66.8
Russia,1999,65.6
Russia,2000,65.3
Russia,2001,65.4
Russia,2002,65.1
Russia,2003,65.3
Russia,2004,65.9
Russia,2005,66.1
Russia,2006,67.3
Russia,2007,68.2
Russia,2008,68.5
Russia,2009,69.2
Russia,2010,69.4
Russia,2011,70.4
Russia,2012,70.8
Russia,2013,71.3
Russia,2014,71.6
Russia,2015,72.1
Russia,2016,72.7
Russia,2017,73.4
Russia,2018,73.5
Russia,2019,73.9
Russia,2020,71.3
Russia,2021,69.4
Saint Kitts and Nevis,1950,54.4
Saint Kitts and Nevis,1951,54.8
Saint Kitts and Nevis,1952,55.6
Saint Kitts and Nevis,1953,56.2
Saint Kitts and Nevis,1954,56.7
Saint Kitts and Nevis,1955,57.3
Saint Kitts and Nevis,1956,56.8
Saint Kitts and Nevis,1957,55.1
Saint Kitts and Nevis,1958,54.4
Saint Kitts and Nevis,1959,54.3
Saint Kitts and Nevis,1960,55.9
Saint Kitts and Nevis,1961,55.8
Saint Kitts and Nevis,1962,57.2
Saint Kitts and Nevis,1963,58.6
Saint Kitts and Nevis,1964,59.0
Saint Kitts and Nevis,1965,59.6
Saint Kitts and Nevis,1966,60.0
Saint Kitts and Nevis,1967,60.5
Saint Kitts and Nevis,1968,60.8
Saint Kitts and Nevis,1969,60.8
Saint Kitts and Nevis,1970,61.3
Saint Kitts and Nevis,1971,60.7
Saint Kitts and Nevis,1972,60.2
Saint Kitts and Nevis,1973,60.3
Saint Kitts and Nevis,1974,61.7
Saint Kitts and Nevis,1975,63.1
Saint Kitts and Nevis,1976,63.7
Saint Kitts and Nevis,1977,63.8
Saint Kitts and Nevis,1978,63.4
Saint Kitts and Nevis,1979,63.2
Saint Kitts and Nevis,1980,63.4
Saint Kitts and Nevis,1981,63.9
Saint Kitts and Nevis,1982,64.3
Saint Kitts and Nevis,1983,64.6
Saint Kitts and Nevis,1984,65.3
Saint Kitts and Nevis,1985,65.8
Saint Kitts and Nevis,1986,65.5
Saint Kitts and Nevis,1987,65.5
Saint Kitts and Nevis,1988,65.4
Saint Kitts and Nevis,1989,65.0
Saint Kitts and Nevis,1990,65.2
Saint Kitts and Nevis,1991,66.1
Saint Kitts and Nevis,1992,67.0
Saint Kitts and Nevis,1993,67.6
Saint Kitts and Nevis,1994,67.3
Saint Kitts and Nevis,1995,67.2
Saint Kitts and Nevis,1996,67.3
Saint Kitts and Nevis,1997,67.9
Saint Kitts and Nevis,1998,67.7
Saint Kitts and Nevis,1999,68.7
Saint Kitts and Nevis,2000,69.8
Saint Kitts and Nevis,2001,70.2
Saint Kitts and Nevis,2002,70.5
Saint Kitts and Nevis,2003,70.8
Saint Kitts and Nevis,2004,71.3
Saint Kitts and Nevis,2005,71.4
Saint Kitts and Nevis,2006,71.3
Saint Kitts and Nevis,2007,71.4
Saint Kitts and Nevis,2008,71.4
Saint Kitts and Nevis,2009,71.4
Saint Kitts and Nevis,2010,71.3
Saint Kitts and Nevis,2011,71.5
Saint Kitts and Nevis,2012,71.7
Saint Kitts and Nevis,2013,71.5
Saint Kitts and Nevis,2014,71.0
Saint Kitts and Nevis,2015,70.8
Saint Kitts and Nevis,2016,71.7
Saint Kitts and Nevis,2017,71.8
Saint Kitts and Nevis,2018,71.5
Saint Kitts and Nevis,2019,71.6
Saint Kitts and Nevis,2020,71.6
Saint Kitts and Nevis,2021,71.7
Saint Lucia,1950,45.6
Saint Lucia,1951,48.3
Saint Lucia,1952,49.6
Saint Lucia,1953,50.9
Saint Lucia,1954,52.3
Saint Lucia,1955,53.2
Saint Lucia,1956,53.7
Saint Lucia,1957,53.8
Saint Lucia,1958,54.4
Saint Lucia,1959,55.0
Saint Lucia,1960,55.7
Saint Lucia,1961,57.0
Saint Lucia,1962,58.0
Saint Lucia,1963,58.9
Saint Lucia,1964,60.0
Saint Lucia,1965,60.9
Saint Lucia,1966,61.8
Saint Lucia,1967,62.7
Saint Lucia,1968,63.5
Saint Lucia,1969,63.8
Saint Lucia,1970,64.3
Saint Lucia,1971,64.5
Saint Lucia,1972,64.6
Saint Lucia,1973,64.8
Saint Lucia,1974,65.6
Saint Lucia,1975,65.9
Saint Lucia,1976,66.3
Saint Lucia,1977,66.9
Saint Lucia,1978,67.3
Saint Lucia,1979,67.4
Saint Lucia,1980,67.7
Saint Lucia,1981,68.5
Saint Lucia,1982,69.1
Saint Lucia,1983,69.9
Saint Lucia,1984,70.4
Saint Lucia,1985,70.1
Saint Lucia,1986,70.3
Saint Lucia,1987,70.0
Saint Lucia,1988,70.1
Saint Lucia,1989,70.2
Saint Lucia,1990,70.3
Saint Lucia,1991,70.6
Saint Lucia,1992,70.8
Saint Lucia,1993,71.1
Saint Lucia,1994,71.0
Saint Lucia,1995,71.0
Saint Lucia,1996,70.9
Saint Lucia,1997,70.8
Saint Lucia,1998,70.7
Saint Lucia,1999,70.7
Saint Lucia,2000,70.8
Saint Lucia,2001,71.1
Saint Lucia,2002,71.5
Saint Lucia,2003,71.8
Saint Lucia,2004,72.0
Saint Lucia,2005,72.2
Saint Lucia,2006,72.5
Saint Lucia,2007,72.6
Saint Lucia,2008,72.7
Saint Lucia,2009,72.7
Saint Lucia,2010,72.7
Saint Lucia,2011,72.9
Saint Lucia,2012,72.9
Saint Lucia,2013,72.7
Saint Lucia,2014,72.9
Saint Lucia,2015,73.1
Saint Lucia,2016,73.1
Saint Lucia,2017,73.1
Saint Lucia,2018,73.4
Saint Lucia,2019,73.4
Saint Lucia,2020,73.4
Saint Lucia,2021,71.1
Saint Vincent and the Grenadines,1950,51.4
Saint Vincent and the Grenadines,1951,51.7
Saint Vincent and the Grenadines,1952,51.9
Saint Vincent and the Grenadines,1953,52.1
Saint Vincent and the Grenadines,1954,52.8
Saint Vincent and the Grenadines,1955,50.5
Saint Vincent and the Grenadines,1956,53.5
Saint Vincent and the Grenadines,1957,53.9
Saint Vincent and the Grenadines,1958,54.4
Saint Vincent and the Grenadines,1959,55.1
Saint Vincent and the Grenadines,1960,56.4
Saint Vincent and the Grenadines,1961,57.9
Saint Vincent and the Grenadines,1962,59.5
Saint Vincent and the Grenadines,1963,61.1
Saint Vincent and the Grenadines,1964,62.7
Saint Vincent and the Grenadines,1965,64.3
Saint Vincent and the Grenadines,1966,65.7
Saint Vincent and the Grenadines,1967,66.7
Saint Vincent and the Grenadines,1968,67.5
Saint Vincent and the Grenadines,1969,68.2
Saint Vincent and the Grenadines,1970,68.6
Saint Vincent and the Grenadines,1971,68.7
Saint Vincent and the Grenadines,1972,68.5
Saint Vincent and the Grenadines,1973,68.6
Saint Vincent and the Grenadines,1974,69.1
Saint Vincent and the Grenadines,1975,69.4
Saint Vincent and the Grenadines,1976,69.4
Saint Vincent and the Grenadines,1977,69.7
Saint Vincent and the Grenadines,1978,69.6
Saint Vincent and the Grenadines,1979,69.8
Saint Vincent and the Grenadines,1980,70.2
Saint Vincent and the Grenadines,1981,70.4
Saint Vincent and the Grenadines,1982,70.4
Saint Vincent and the Grenadines,1983,71.0
Saint Vincent and the Grenadines,1984,71.2
Saint Vincent and the Grenadines,1985,71.5
Saint Vincent and the Grenadines,1986,71.6
Saint Vincent and the Grenadines,1987,72.0
Saint Vincent and the Grenadines,1988,72.3
Saint Vincent and the Grenadines,1989,72.7
Saint Vincent and the Grenadines,1990,72.4
Saint Vincent and the Grenadines,1991,72.9
Saint Vincent and the Grenadines,1992,72.6
Saint Vincent and the Grenadines,1993,72.5
Saint Vincent and the Grenadines,1994,71.9
Saint Vincent and the Grenadines,1995,72.1
Saint Vincent and the Grenadines,1996,71.3
Saint Vincent and the Grenadines,1997,70.9
Saint Vincent and the Grenadines,1998,71.1
Saint Vincent and the Grenadines,1999,71.3
Saint Vincent and the Grenadines,2000,71.4
Saint Vincent and the Grenadines,2001,71.9
Saint Vincent and the Grenadines,2002,72.2
Saint Vincent and the Grenadines,2003,72.4
Saint Vincent and the Grenadines,2004,73.0
Saint Vincent and the Grenadines,2005,73.5
Saint Vincent and the Grenadines,2006,74.0
Saint Vincent and the Grenadines,2007,74.7
Saint Vincent and the Grenadines,2008,75.1
Saint Vincent and the Grenadines,2009,75.1
Saint Vincent and the Grenadines,2010,74.7
